id,name,negeri_id,daerah_id,mukim_id
12104005,KAMPUNG FELDA BUKIT BATU,1,121,12104
12104006,KAMPUNG FELDA BUKIT PERMAI,1,121,12104
12104007,KAMPUNG MELAYU BUKIT BATU,1,121,12104
12104008,KAMPUNG SRI PAYA,1,121,12104
12104009,KAMPUNG LAMA AIR MANIS,1,121,12104
12104010,KAMPUNG SUNGAI SAYONG,1,121,12104
12104011,BARU AIR BEMBAN,1,121,12104
12104012,KAMPUNG MURNI JAYA,1,121,12104
12201001,KAMPUNG SIALANG,1,122,12201
12201002,KAMPUNG BUKIT BANJAR,1,122,12201
12201003,KAMPUNG PAYAMAS,1,122,12201
12201004,KAMPUNG RELAU,1,122,12201
12201005,KAMPUNG KEBUN BAHRU,1,122,12201
12201006,KAMPUNG BARU SAGIL,1,122,12201
12201007,KAMPUNG PADANG LEREK,1,122,12201
12201008,KAMPUNG HANG TUAH,1,122,12201
12201009,KAMPUNG ASAHAN,1,122,12201
12201010,KAMPUNG MELAYU RAYA,1,122,12201
12201011,KAMPUNG BEKOH,1,122,12201
12201012,KAMPUNG PARIT SAGIL 1,1,122,12201
12201013,KAMPUNG BARU TANGKAK,1,122,12201
12201014,KAMPUNG SOLOK,1,122,12201
12201015,KAMPUNG SRI MAAMOR,1,122,12201
12201016,KAMPUNG BEKOH,1,122,12201
12202001,KAMPUNG TERATAI,1,122,12202
12202003,KAMPUNG FELDA SRI LEDANG,1,122,12202
12202004,KAMPUNG KUNDANG ULU,1,122,12202
12202005,KAMPUNG PARIT TUNGGUL,1,122,12202
12202006,KAMPUNG KURNIA SAKTI,1,122,12202
12202007,KAMPUNG PENCHU,1,122,12202
12202008,KAMPUNG FELDA SRI JAYA,1,122,12202
12202009,KAMPUNG PARIT SAWAH,1,122,12202
12202010,KAMPUNG DURIAN CHONDONG,1,122,12202
12203001,KAMPUNG SENGKANG BATU 18,1,122,12203
12203002,KAMPUNG SUNGAI BILAH,1,122,12203
12203003,KAMPUNG SIMPANG 5,1,122,12203
12203004,KAMPUNG PARIT JARUM LAUT,1,122,12203
12203005,KAMPUNG PARIT HJ IDRIS,1,122,12203
12203006,KAMPUNG SAWAH RING,1,122,12203
12203007,KAMPUNG HUJUNG TAMBAK,1,122,12203
12203008,BUKIT GAMBIR,1,122,12203
12203009,KAMPUNG PARIT RAJA,1,122,12203
12203010,KAMPUNG SIMPANG 5,1,122,12203
12203011,KAMPUNG PARIT KASAN,1,122,12203
12203012,KAMPUNG SENGKANG BATU 20,1,122,12203
12204001,KAMPUNG SEROM 1,1,122,12204
12204002,KAMPUNG SEROM 4,1,122,12204
12204003,KAMPUNG TELOK KEMANG,1,122,12204
12204004,KAMPUNG BELEMANG,1,122,12204
12204005,PEKAN SEROM,1,122,12204
12204006,KAMPUNG SEROM 6,1,122,12204
12204007,KAMPUNG PANTAI LAYANG,1,122,12204
12204008,KAMPUNG PARIT BUNGA RAYA,1,122,12204
12204009,PEKAN SUNGAI MATI,1,122,12204
12204010,KAMPUNG SEROM 8,1,122,12204
12204011,PEKAN RAWANG,1,122,12204
12204012,KAMPUNG PARIT ZING,1,122,12204
12204013,KAMPUNG TELOK BAKONG,1,122,12204
12204014,KAMPUNG SEROM 5,1,122,12204
12205001,KAMPUNG TELOK RIMBA,1,122,12205
12205002,BAN HAP/PT TURUN,1,122,12205
12205003,KAMPUNG PARIT SIALANG,1,122,12205
12205004,KAMPUNG KESANG TASEK,1,122,12205
12205005,KAMPUNG PAYA KEPONG,1,122,12205
12205006,KAMPUNG BUKIT KANGKAR,1,122,12205
12206001,KAMPUNG TANJUNG GADING TIMOR,1,122,12206
12206002,KAMPUNG KESANG,1,122,12206
12206003,KAMPUNG PARIT BUNGA,1,122,12206
12206004,KAMPUNG TANJUNG GADING BARAT,1,122,12206
12206005,KAMPUNG TANJUNG AGAS,1,122,12206
12270001,PEKAN GRISEK,1,122,12270
20101001,TG. BENDAHARA,2,201,20101
20101002,BT. 3 JLN. LANGGAR,2,201,20101
20101003,BORHAN,2,201,20101
20101004,DATO' MURAD,2,201,20101
20103001,ALOR MELINTANG,2,201,20103
20103002,PANTAI JOHOR/LORONG SERI KOTA,2,201,20103
20103003,BT. 4 ANAK BUKIT,2,201,20103
20103004,SEBERANG CEGAR/ALOR GUNUNG,2,201,20103
20103005,ALOR MADI,2,201,20103
20107001,ALOR BELAT,2,201,20107
20107002,BUAYA,2,201,20107
20107003,TANJUNG SERI,2,201,20107
20107004,ALOR MELONG/KG. BAHRU,2,201,20107
20107005,SAKAN,2,201,20107
20107006,ALOR MENGKUDU,2,201,20107
20107007,GANDING,2,201,20107
20107008,ALOR GELEGAH/PADANG CAPA,2,201,20107
20112003,PERMATANG IBUS,2,201,20112
20112004,SELARONG BATANG,2,201,20112
20112005,DARAT/KG. PERLIS,2,201,20112
20112006,PADANG JAMBU,2,201,20112
20115001,JKKK UNIT I,2,201,20115
20115002,JKKK UNIT II,2,201,20115
20115003,KUBANG PANGAS,2,201,20115
20115004,JKKK UNIT III,2,201,20115
20115005,SEMATANG BOGAK,2,201,20115
20116001,SG.MATI/PANTAI JAMAI,2,201,20116
20116002,ALOR SETOL/ALOR RAJA/ALOR JAWI,2,201,20116
20116003,TASEK/JLN.MAKAM RAJA,2,201,20116
20116004,POKOK ASAM,2,201,20116
20116005,PERPAT/PISANG/JAWA/A. SERDANG,2,201,20116
20117001,PDG.HASSAN/BKT.INAS KEPALA BKT,2,201,20117
20118001,ALUR MAALAT/PULAU BIDIN,2,201,20118
20118002,MASJID LAMA,2,201,20118
20118003,DALAM KOTA,2,201,20118
20118004,TERUNG ASAM,2,201,20118
20118005,SEMELA,2,201,20118
20118006,SEBERANG ALOR,2,201,20118
20120001,LIMBONG/ALOR BESAR,2,201,20120
20120002,TELAGA BATA/ALOR GANDAK,2,201,20120
20122001,TELUK BINASA/PERMATANG PUKANG,2,201,20122
20122002,PERMATANG KONG/KEPALA 2 PULUH,2,201,20122
20122003,PDG.GUNUNG/GELONG AIR/TELUK,2,201,20122
20122004,TOK PULAU/HUMA/SEBERANG ALOR,2,201,20122
20122005,PERMATANG LENGKENANG/H.SERDANG,2,201,20122
20122006,TELUK JUNUS/TELUK MEGAT/TENGAH,2,201,20122
20122007,KUBANG RAJA/SIMPANG 3/BESAR,2,201,20122
20122008,TELUK JAWA,2,201,20122
20123001,SIMPANG 4 KUAR,2,201,20123
20123002,KUBANG SIAM,2,201,20123
20123003,KUBANG JAWI,2,201,20123
20123004,KUAR JAWA,2,201,20123
20123005,KUBANG BONGOR,2,201,20123
20123006,PADANG LALANG,2,201,20123
20123007,ALOR JANGGUS,2,201,20123
20123008,KUBANG JAWI SATU/TEPI LAUT,2,201,20123
20123009,SEMATANG KABUN/JAWA/,2,201,20123
20123010,SUNGAI DUA,2,201,20123
20124001,KUALA ALOR/TOK SERON,2,201,20124
20124002,KERIANG PULAU,2,201,20124
20124003,BT. 6 SIMPANG 4,2,201,20124
20124004,TELUK BAGAN/MASJID/HUTAN PUTUS,2,201,20124
20124005,SELARONG LALANG KIRI,2,201,20124
20124006,PEREMBA/KILANG TEBU,2,201,20124
20124007,KEBUN PINANG,2,201,20124
20124008,BATU 3 TANDOP,2,201,20124
20124009,SELARONG LALANG KANAN,2,201,20124
20124010,BENUA,2,201,20124
20124011,TAMBAK BUNGA,2,201,20124
20126001,PERMATANG SALA KECIK/,2,201,20126
20126002,BULUH 5 LUAR/BULU 5 DALAM,2,201,20126
20126003,ALUR TERJUN/K.SARANG SEMUT/,2,201,20126
20126004,KAMPUNG BERONA KIRI,2,201,20126
20127001,TOK KERAMAT,2,201,20127
20127002,SUNGAI BARU,2,201,20127
20127003,KUALA SUNGAI,2,201,20127
20127004,TENGAH,2,201,20127
20127005,SG. BARU HILIR,2,201,20127
20128001,ALOR KANDANG/ALOR GELAM,2,201,20128
20128002,ALOR SETOL/ALOR JAWI/ALOR RAJA,2,201,20128
20128003,ALOR BULUH,2,201,20128
20128004,TOK TEMENGGONG,2,201,20128
20128005,SIMPANG 3 ALOR BINJAL,2,201,20128
20128006,ALOR MELINTANG,2,201,20128
20128007,KANDAI,2,201,20128
20128008,JELAI,2,201,20128
20128009,PADANG/TAJAR SELATAN,2,201,20128
20128010,TOK SIBIL,2,201,20128
20128011,ALOR TEJA,2,201,20128
20128012,ALOR SEKAWAN,2,201,20128
20128013,KUAR/TOK PAUH/KUALA TUA,2,201,20128
20128014,TITI HJ.IDRIS/ALOR PAK NGAH/,2,201,20128
20128015,PULAU BINJAL,2,201,20128
20128016,PADANG TERUS,2,201,20128
20128017,GERIGIS,2,201,20128
20129001,TEBENGAU/PERGAM/HUJUNG SUNGAI,2,201,20129
20129002,ALOR IBUS/SELARONG BATAK/,2,201,20129
20129003,TANAH 100/LAHAR BULUH,2,201,20129
20130001,P.BIDIN/ALOR SAGA/ALOR MATLAT,2,201,20130
20130002,TELAGA MAS/KERANJI,2,201,20130
20130003,PADANG KUNYIT,2,201,20130
20130004,BKT.TERIAK/BELUKAR/P.BINJAL,2,201,20130
20130005,PULAU,2,201,20130
20133001,KOTA RENTANG,2,201,20133
20133002,SELARONG,2,201,20133
20133003,ALUR GANU,2,201,20133
20133004,TITI GAJAH/ALOR SEJAYA,2,201,20133
20140001,PADANG PERAK MERGONG,2,201,20140
20140002,BATIN,2,201,20140
20140003,GUNONG SALI,2,201,20140
20140004,MERGONG HUJUNG/MERGONG TENGAH,2,201,20140
20143001,SEBERANG KOTA,2,201,20143
20143002,PADANG/SEMATANG PINANG,2,201,20143
20143003,MASJID LAMA/TELUK CENGAI,2,201,20143
20143004,PEGAWAI,2,201,20143
20143005,HUJUNG/TELOK KECHAI/TENGAH,2,201,20143
20143006,BERJAYA,2,201,20143
20143007,TELUK TALIPON,2,201,20143
20143008,BALI/TENGAH,2,201,20143
20143009,SUNGAI MATI,2,201,20143
20143010,ULU,2,201,20143
20143011,TELUK LAYANG,2,201,20143
20143012,KILANG AIS/SEMATANG,2,201,20143
20143013,SEBERANG TERUS,2,201,20143
20143014,SEMATANG/TEPI LAUT,2,201,20143
20147001,ALOR GUNUNG,2,201,20147
20147002,LUBUK PERIGI/KILANG,2,201,20147
20147003,ALOR MERAH,2,201,20147
20147004,CEGAR,2,201,20147
20147005,SEBERANG PUMPUNG,2,201,20147
20147006,SUKA MENANTI,2,201,20147
20148001,TITI BARU,2,201,20148
20148002,TITI BESI,2,201,20148
20148003,TELOK,2,201,20148
20148004,BUKIT PINANG,2,201,20148
20175002,GUNUNG ULU/JILIR,2,201,20175
20175003,SEMATANG,2,201,20175
20175004,ALUR MELINTANG,2,201,20175
20175005,TELAGA TENGAH,2,201,20175
20175006,SUNGAI BARU,2,201,20175
20175007,PULAU KERENGGA,2,201,20175
20201001,MANGGOL BONGOR,2,202,20201
20201002,KUBANG CHENOK,2,202,20201
20201003,TANJUNG,2,202,20201
20201004,MELELE,2,202,20201
20201005,MEGAT DEWA,2,202,20201
20201006,BELUKAR,2,202,20201
20201007,WANG,2,202,20201
20201008,KUBANG MENERONG DALAM,2,202,20201
20201009,BARU,2,202,20201
20201010,PEKAN PADANG SERA/MENERONG,2,202,20201
20202001,BENDANG DLM/TANJONG MAKPAP/,2,202,20202
20202002,KUBU/PAHANA/PAYA KERCUT,2,202,20202
20202003,KUNLUANG/TITI PANJANG/ASON,2,202,20202
20202004,PALAS/TUALANG,2,202,20202
20202005,PADANG ASON,2,202,20202
20202006,TELOK,2,202,20202
20202007,BKT.BERUAS/KG.BKT.BERANGAN,2,202,20202
20203001,PAYA KERCHUT/HUMA/CAROK KETIAK,2,202,20203
20203006,BKT. TINGGI,2,202,20203
20204001,BEMBAN,2,202,20204
20204002,PULAU KETAM/TELUK ARA,2,202,20204
20204003,TELOK BERANGAN,2,202,20204
20204004,MANGGOL,2,202,20204
20204005,SALIT/HUTAN TERABAK,2,202,20204
20204006,ALOR BATU,2,202,20204
20204007,BARU KEMUNTING/KEMUNTING LAMA,2,202,20204
20204008,MACANG,2,202,20204
20204009,MANGGOL TEMUCHUT/LORONG,2,202,20204
20205001,NATOI,2,202,20205
20205002,CAROK NOKKAN/S.C.,2,202,20205
20205003,NONGKA/TENGAH,2,202,20205
20205004,LEMBAH,2,202,20205
20205005,FELDA GUAR NAPAI,2,202,20205
20205006,TEBING,2,202,20205
20205007,NAPOH/NAPOH ULU/ALOR JANGGUS,2,202,20205
20206001,GELONG BAMBAI,2,202,20206
20206002,TELAGA BATU,2,202,20206
20206003,CHEGAR,2,202,20206
20206004,GUAR/TANAH RANG,2,202,20206
20206005,BINJAL,2,202,20206
20206006,TANJONG,2,202,20206
20206007,MATANG GELOK,2,202,20206
20206008,BAGAN,2,202,20206
20206009,PIDA 4,2,202,20206
20206010,SEMATANG NIBONG,2,202,20206
20206011,BELUKAR,2,202,20206
20206012,BARU,2,202,20206
20206013,GURINDAM,2,202,20206
20206014,PULAU CHAPA,2,202,20206
20206015,PIDA 2,2,202,20206
20206016,PULAU TIMBUL,2,202,20206
20207001,PIDA 5 ATAS,2,202,20207
20207002,PIDA 6 JERLUN,2,202,20207
20207003,TELUK TUI,2,202,20207
20207004,LANA BULU,2,202,20207
20207005,KELOMPANG,2,202,20207
20207006,AYER HITAM,2,202,20207
20207007,HILIR ENAM KUPANG,2,202,20207
20207008,BOHOR KARANG,2,202,20207
20207009,PIDA 8 JERLUN,2,202,20207
20207010,JERUJU,2,202,20207
20207011,MATANG BONGLAI BESAR,2,202,20207
20207012,KUALA TUNJANG,2,202,20207
20207013,KUALA JERLUN,2,202,20207
20207014,PADANG TUI,2,202,20207
20207015,GANDAI,2,202,20207
20207016,PERMATANG BONGLAI KECIL,2,202,20207
20207017,KUBANG NIPAH,2,202,20207
20207018,PIDA 5 MATANG BONGLAI,2,202,20207
20207019,PIDA 7,2,202,20207
20207020,LUBUK PINANG,2,202,20207
20207021,BAKAU,2,202,20207
20207022,JERLUN,2,202,20207
20207023,MATANG KENANGA,2,202,20207
20207024,KEMBOJA,2,202,20207
20207025,BARU TEPI LAUT,2,202,20207
20207026,MATANG MAHANG,2,202,20207
20207027,KUBANG SEPAT,2,202,20207
20207028,GOLOK PUNTING,2,202,20207
20207029,LUBUK AYER,2,202,20207
20207030,MATANG BONGOR,2,202,20207
20207031,GERBI,2,202,20207
20207032,TEMPAYAN PECAH,2,202,20207
20208001,TELOK NIBONG/GELAM/BELUKAR,2,202,20208
20208002,WANG PERAH,2,202,20208
20208003,KUBANG BETUNG,2,202,20208
20208004,LAMA,2,202,20208
20208005,PADANG TOK KESAP/KUBANG LEMBU,2,202,20208
20208006,PADANG,2,202,20208
20208007,KELUBI LUAR,2,202,20208
20208008,BELAKANG PEKAN JITRA,2,202,20208
20208009,KUBANG PASU,2,202,20208
20208010,SEBERANG,2,202,20208
20208011,TAMAN JITRA/SG.BARU,2,202,20208
20208012,BUKIT,2,202,20208
20209001,PIDA 3,2,202,20209
20209002,BT.4/PDG. KILANG,2,202,20209
20209003,PIDA 5 JLN.SANGLANG,2,202,20209
20209004,BENDAHARA,2,202,20209
20209005,KODIANG LAMA LUAR,2,202,20209
20211001,PDG.PANJANG/PDG.ULU,2,202,20211
20211002,PAYA TOK TEH,2,202,20211
20211003,MALAU,2,202,20211
20211004,MANGGOL,2,202,20211
20211005,PAYA PARIT LATEH/PAYA CAGAR,2,202,20211
20211006,LAHAR/PERUPOK/LUBUK IPOH,2,202,20211
20211007,PENIA/BARU/KANDIS/SEPAKAT,2,202,20211
20211008,BIAK,2,202,20211
20212001,MUHIBBAH/JENAN/LUBUK KAWAH,2,202,20212
20212002,PANTAI HALBAN,2,202,20212
20212003,ALOR BIAK,2,202,20212
20212004,TANJUNG TAUH/BARU/D.KERAMAT,2,202,20212
20212005,TELOK MALIK/BARU/SEBERANG,2,202,20212
20212006,PADANG GELAM/PASIR,2,202,20212
20212007,TANJUNG KAPOR,2,202,20212
20212008,MATANG KONG,2,202,20212
20212009,BUDI,2,202,20212
20212010,PAYA KERIANG MENYABUNG,2,202,20212
20212011,LUBUK KAWAH,2,202,20212
20212012,TELOK GELAMM,2,202,20212
20212013,NAGA,2,202,20212
20212014,TANAH MERAH,2,202,20212
20212015,KOTA RENTANG,2,202,20212
20212016,TELAGA BATU,2,202,20212
20212017,PAYA PULAU DUDOR,2,202,20212
20212018,CANGKAT,2,202,20212
20213001,HUTAN SETALI,2,202,20213
20213002,PIDA 4,2,202,20213
20213003,PULAU PAK UBIN,2,202,20213
20213005,IMAM/DARAT,2,202,20213
20213006,PIDA 3 TENGAH,2,202,20213
20213007,BELUKAR/PADANG ASAM,2,202,20213
20214001,KEPALA BATU,2,202,20214
20214002,KELUBI DALAM,2,202,20214
20214003,BANAI,2,202,20214
20214004,PANCOR,2,202,20214
20214005,LUBUK BATU,2,202,20214
20214006,PELUBANG,2,202,20214
20215001,BATU 2 3/4 JLN. SANGLANG,2,202,20215
20215002,PERING/RAJA,2,202,20215
20215003,SIPUTEH,2,202,20215
20215004,MERIBUT,2,202,20215
20215005,KOLAM/TOK ABANG,2,202,20215
20215006,KANDIS,2,202,20215
20215007,PIDA 8,2,202,20215
20215008,BUKIT HANTU,2,202,20215
20215009,BATU 1 JLN. SANGLANG,2,202,20215
20216001,POCHAN,2,202,20216
20216002,MEGAT DEWA,2,202,20216
20216003,PIDA 5 TOK KEPAK,2,202,20216
20216004,TOK TONG,2,202,20216
20216005,PUTAT MALIK/BARU/SEBERANG,2,202,20216
20216006,PIDA 4,2,202,20216
20216007,TOK KEPAK,2,202,20216
20216008,TEMALANG/TELOK TENGGIRI,2,202,20216
20217001,MATANG KERENGGA,2,202,20217
20217002,BATU 6,2,202,20217
20217003,PIDA 13 JLN. SANGLANG,2,202,20217
20217004,SEMATANG KERPAN,2,202,20217
20217005,BATU 7,2,202,20217
20217006,PIDA 15,2,202,20217
20217007,PADANG GELANGGANG,2,202,20217
20217008,SANGLANG,2,202,20217
20217009,TOK MENGKULA,2,202,20217
20217010,BARU SANGLANG,2,202,20217
20217011,PIDA 8,2,202,20217
20217012,PIDA 14,2,202,20217
20217013,KEPALA 10 PIDA SEMBILAN,2,202,20217
20217014,BATU 5,2,202,20217
20217015,SG. KOROK SATU,2,202,20217
20217016,LUBUK PINANG,2,202,20217
20217017,BATAS BENGKOK HUTAN GELAM,2,202,20217
20217018,SIMPANG 4 KERPAN,2,202,20217
20217019,PIDA 11 JLN. SANGLANG,2,202,20217
20218001,PEKAN CANGLUN/PAYA NONGMI,2,202,20218
20218002,FELDA BATU 8,2,202,20218
20218003,LEMBAH PALAS,2,202,20218
20218004,SG. KELIAN,2,202,20218
20218005,LAKA JAYA,2,202,20218
20218006,TITI KERBAU/MASJID/KUBANG,2,202,20218
20218007,BUKIT KECHIK/BELUKAR,2,202,20218
20219001,BENDANG CHEROK/BELUKAR,2,202,20219
20219002,CANGKAT SETOL/BARU,2,202,20219
20219003,JENALIK/BATAS,2,202,20219
20219004,DARAT,2,202,20219
20219005,JERAGAN,2,202,20219
20219006,SUNGAI PETANI,2,202,20219
20219007,CHANGHAI,2,202,20219
20220001,HUTAN KERIANG/HUTAN GETAH,2,202,20220
20220002,KETUL,2,202,20220
20220003,PULAU PISANG,2,202,20220
20220004,PADANG LIMAU,2,202,20220
20220005,PIDA 3,2,202,20220
20220006,TANJONG SENA/LUBUK PEKAN,2,202,20220
20220007,PIDA 2,2,202,20220
20220008,PULAU KECHIK,2,202,20220
20220009,BARU,2,202,20220
20221001,KOTA MENGKUANG,2,202,20221
20301001,KAMPUNG KUBANG PALAS,2,203,20301
20302001,KAMPUNG BANGGOL SEMBILAN,2,203,20302
20303001,KAMPUNG NAKO,2,203,20303
20303002,KAMPUNG BATU 19,2,203,20303
20303003,MANI,2,203,20303
20303004,BAROKHAS,2,203,20303
20303005,KAMPUNG SEMELIANG,2,203,20303
20304001,PADANG CHENDERAI,2,203,20304
20304002,PADANG TERAP KIRI,2,203,20304
20304003,PADANG NYIOR,2,203,20304
20304004,KAMPUNG BENDANG RAJA,2,203,20304
20304005,SUNGAI KECHIL,2,203,20304
20304006,TANJONG,2,203,20304
20304007,PADANG GELANGGANG,2,203,20304
20305001,KUBU,2,203,20305
20305002,KAMPUNG PERIK,2,203,20305
20305003,KUBANG LINTAH,2,203,20305
20305004,TENGAH,2,203,20305
20306001,KAMPUNG BUKIT TEMBAGA TIMUR,2,203,20306
20306002,NAI TEH,2,203,20306
20306003,KAMPUNG KUALA PAI,2,203,20306
20306004,POKOK MACANG,2,203,20306
20306005,RAMBUTAN,2,203,20306
20306006,KAMPUNG BUKIT TEMBAGA SELATAN,2,203,20306
20306007,TANJONG PUTUS,2,203,20306
20306008,KAMPUNG BAKONG,2,203,20306
20307001,KAMPUNG TANJUNG KANAN,2,203,20307
20307002,PADANG GELANGGANG,2,203,20307
20308001,KAMPUNG PADANG NYIOR,2,203,20308
20308002,KAMPUNG TANJUNG KIRI,2,203,20308
20310010,PEKAN NAKA,2,203,20310
20310011,KAMPUNG BELUKAR LUAS,2,203,20310
20310012,PONG SELATAN,2,203,20310
20310013,KAMPUNG MAHAWANGSA SUNGAI SIPUT,2,203,20310
20310014,BARU TAPANG,2,203,20310
20310015,PERINGKAT 5-8 FELDA LUBUK MERBAU,2,203,20310
20310016,KAMPUNG NAMI,2,203,20310
20310017,TANDOP BESAR,2,203,20310
20311001,KAMPUNG FELCRA BELIMBING,2,203,20311
20311002,KAMPUNG BARU,2,203,20311
20311003,LABI,2,203,20311
20401001,EWA,2,204,20401
20401002,PADANG LALANG,2,204,20401
20401003,KUBANG BADAK,2,204,20401
20401004,SUNGAI ITAU,2,204,20401
20401005,KILIK,2,204,20401
20402001,NYIOR CHABANG,2,204,20402
20402002,LUBOK SETOL,2,204,20402
20402003,BOHOR CHEMPEDAK (BKT.KEMBOJA),2,204,20402
20403001,GELAM,2,204,20403
20403002,TEMOYONG,2,204,20403
20403003,CHANDIK KURA,2,204,20403
20403004,KUALA TEMOYONG,2,204,20403
20405001,PADANG KANDANG,2,204,20405
20405002,KUALA MUDA,2,204,20405
20405003,KUALA MELAKA,2,204,20405
20405004,PDG. MATSIRAT,2,204,20405
20405005,KUALA TERIANG,2,204,20405
20405006,KOK,2,204,20405
20406001,ULU MELAKA/PDG.GAONG,2,204,20406
20406002,BARU & TELOK,2,204,20406
20406003,RANC. TANAH PDG. GAONG,2,204,20406
20406004,BUKIT TEMIN & MAWAT,2,204,20406
20406005,BAYAS,2,204,20406
20440001,SELAT BAGAN NYIOR,2,204,20440
20440002,KUAH,2,204,20440
20440003,"SUNGAI RAYA, KISAP",2,204,20440
20440004,PULAU TUBA,2,204,20440
20440005,TUBA BARAT,2,204,20440
20440006,BAGAN PAUH & BAGAN ASAM,2,204,20440
20440007,TELOK APAU,2,204,20440
20440008,SUNGAI MENGHULU,2,204,20440
20440009,PENARAK,2,204,20440
20440010,LUBOK CEMPEDAK,2,204,20440
20440011,SEBERANG,2,204,20440
20440012,KISAP,2,204,20440
20440013,KELIBANG,2,204,20440
20501001,SEGANTANG GARAM,2,205,20501
20501002,KAMPUNG SUNGAI GELAM,2,205,20501
20501003,BKT.KECHIK/PERMATANG TENGAH,2,205,20501
20501004,KAMPUNG PERMATANG PERLIS,2,205,20501
20501005,SINTOK BUGIS/TELUK AMBOI,2,205,20501
20501006,PENGKALAN BUJANG/PERMATANG,2,205,20501
20501007,KUALA SEGANTANG GARAM,2,205,20501
20503001,KAMPUNG TITI BOM,2,205,20503
20503002,BATU LIMA,2,205,20503
20503010,BANGGOL LALANG,2,205,20503
20503011,KAMPUNG BATU DUA,2,205,20503
20503012,BATU 3,2,205,20503
20503013,PUNTAR ESTATE,2,205,20503
20503014,HAJI KUDUNG,2,205,20503
20503015,KAMPUNG JELATANG,2,205,20503
20503016,BATU 10,2,205,20503
20503017,BARU PAYA MENGKUANG,2,205,20503
20503018,KAMPUNG PULAU CENGAI,2,205,20503
20503019,KAMPUNG KILANG BATA,2,205,20503
20503020,TAMAN SRI JERAI,2,205,20503
20505001,KOTA KUALA MUDA,2,205,20505
20506001,KUALA SUNGAI MUDA,2,205,20506
20507001,SUNGAI PIAL,2,205,20507
20507002,KAMPUNG BELAU,2,205,20507
20507003,TANJONG DAWAI,2,205,20507
20507004,KAMPUNG TUPAH LAMA,2,205,20507
20507005,KAMPUNG TEMPOYAK,2,205,20507
20508001,POKOK ASAM,2,205,20508
20508002,PULAU SEPOM,2,205,20508
20508003,BERAPIT,2,205,20508
20508004,MASJID TIKAM BATU,2,205,20508
20508005,ALOR BEMBAN,2,205,20508
20509001,KAMPUNG KOLAM AIR,2,205,20509
20509002,MATANG PASIR,2,205,20509
20509003,MATANG BERANGAN,2,205,20509
20509004,RANTAU PANJANG,2,205,20509
20509005,KAMPUNG MATANG GEDONG,2,205,20509
20511001,KAMPUNG LEBAI NGAH,2,205,20511
20511002,BARU SEMELING,2,205,20511
20511003,BEDONG,2,205,20511
20511004,SEMELING,2,205,20511
20512001,SIDAM KIRI,2,205,20512
20512002,JERONG,2,205,20512
20512003,PANTAI PERAI,2,205,20512
20512004,PADANG BULUH,2,205,20512
20514001,SUNGAI PASIR,2,205,20514
20514002,TELOK WANG,2,205,20514
20514003,BARU BAKAR ARANG,2,205,20514
20514004,MATANG GEDONG,2,205,20514
20514005,BUKIT SG. PASIR,2,205,20514
20515001,KAMPUNG HAJI WAHAB,2,205,20515
20515002,TMN. SRI TANJONG,2,205,20515
20515004,LDG. SUNGAI GETAH,2,205,20515
20515005,PINANG SG. LALANG,2,205,20515
20515006,PENGKALAN LEBAI MAN,2,205,20515
20515007,BARU SG. LALANG,2,205,20515
20515008,BUKIT SELAMBAU,2,205,20515
20515009,SG. LAYAR SG.JAGONG,2,205,20515
20515010,TELOK,2,205,20515
20515011,RAJA,2,205,20515
20516001,BUKIT SELAMBAU,2,205,20516
20516002,TENGKORAK BATU,2,205,20516
20516003,KUALA SIN,2,205,20516
20516004,PERAK,2,205,20516
20516005,POKOK MACANG,2,205,20516
20516006,SUNGKUP PARA,2,205,20516
20516007,PADANG SETOI BKT. SELAMBAU,2,205,20516
20516008,SUNGKUP,2,205,20516
20601001,TITI TERAS KEPALA BUKIT,2,206,20601
20601002,KAMPUNG SUNGAI LINTANG,2,206,20601
20601003,KAMPUNG PERMATANG CENGAI,2,206,20601
20601004,SETOL,2,206,20601
20601006,KAMPUNG TEROI,2,206,20601
20601007,KAMPUNG SUNGAI YAN KECHIL,2,206,20601
20601008,ULU DULANG KECHIL,2,206,20601
20601009,KAMPUNG DUSUN MANGGIS,2,206,20601
20601010,KAMPUNG ULU SUNGAI UDANG,2,206,20601
20601011,KAMPUNG TOK MAT ACHEH,2,206,20601
20601012,PAUH,2,206,20601
20601013,PERMATANG KERAMAT,2,206,20601
20601014,KAMPUNG SEDAKA TENGAH,2,206,20601
20601015,PERIGI,2,206,20601
20601016,DULANG BESAR,2,206,20601
20601017,PERUPUK/TITI SERONG,2,206,20601
20601018,YAN KECHIL/SG.YAN KECIL,2,206,20601
20601019,SETAR,2,206,20601
20601020,RAGA,2,206,20601
